subj	age	gender	condition	responseRing	speed	rt	correct	numTargets	numObjects	ageGroup
210	72	male	331.1	3	0.3	2.66873253346421	1	3	10	older
210	72	male	331.1	1	0.1	3.867062673904	0	3	10	older
210	72	male	331.1	3	0.4	2.74326191004366	0	3	10	older
210	72	male	331.1	2	0.3	3.12053216481581	0	3	10	older
210	72	male	331.1	1	0.3	2.49303566198796	0	3	10	older
210	72	male	331.1	1	0.3	3.04448651778512	1	3	10	older
210	72	male	331.1	2	0.2	2.4631866007112	0	3	10	older
210	72	male	331.1	2	0.4	3.50924734678119	0	3	10	older
210	72	male	331.1	1	0.3	2.46443843678571	0	3	10	older
210	72	male	331.1	2	0.1	3.17483715852723	1	3	10	older
210	72	male	331.1	2	0.1	3.10717824008316	0	3	10	older
210	72	male	331.1	3	0.2	3.36569552519359	0	3	10	older
210	72	male	331.1	3	0.4	2.92332043568604	0	3	10	older
210	72	male	331.1	2	0.1	2.02902255370282	1	3	10	older
210	72	male	331.1	1	0.2	2.23498506075703	1	3	10	older
210	72	male	331.1	2	0.1	1.84042908367701	1	3	10	older
210	72	male	331.1	2	0.05	3.05244912509806	1	3	10	older
210	72	male	331.1	1	0.05	1.86531789158471	1	3	10	older
210	72	male	331.1	3	0.1	2.01530880527571	0	3	10	older
210	72	male	331.1	3	0.05	2.13249871553853	1	3	10	older
210	72	male	331.1	2	0.15	2.74243932636455	1	3	10	older
210	72	male	331.1	3	0.1	2.12458138796501	1	3	10	older
210	72	male	331.1	1	0.15	1.96084503014572	1	3	10	older
210	72	male	331.1	3	0.1	2.50283240363933	0	3	10	older
210	72	male	331.1	2	0.1	2.17664714413695	1	3	10	older
210	72	male	331.1	3	0.15	2.26442509423941	1	3	10	older
210	72	male	331.1	1	0.1	1.98111469252035	0	3	10	older
210	72	male	331.1	1	0.15	1.83728515473194	0	3	10	older
210	72	male	331.1	2	0.15	2.28323161485605	1	3	10	older
210	72	male	331.1	3	0.15	2.28866791003384	1	3	10	older
210	72	male	331.1	2	0.15	2.22060841601342	1	3	10	older
210	72	male	331.1	3	0.1	2.33298115688376	1	3	10	older
210	72	male	331.1	3	0.15	2.35844954662025	0	3	10	older
210	72	male	331.1	2	0.15	2.28649779898115	1	3	10	older
211	67	female	13.15	3	0.02	2.57180021097884	1	1	5	older
211	67	female	13.15	3	0.406666666666667	2.00531403976493	1	1	5	older
211	67	female	13.15	3	0.213333333333333	2.96151969954371	1	1	5	older
211	67	female	13.15	3	0.406666666666667	1.91142965294421	1	1	5	older
211	67	female	13.15	3	0.213333333333333	2.19445147109218	0	1	5	older
211	67	female	13.15	3	0.6	3.62254681484774	1	1	5	older
211	67	female	13.15	3	0.6	2.71929922536947	1	1	5	older
211	67	female	13.15	3	0.02	2.46311988844536	1	1	5	older
211	67	female	13.15	3	0.213333333333333	1.96358264796436	1	1	5	older
211	67	female	13.15	3	0.6	2.06906440434977	0	1	5	older
211	67	female	13.15	3	0.406666666666667	1.52685576304793	1	1	5	older
211	67	female	13.15	3	0.406666666666667	3.20716000744142	0	1	5	older
211	67	female	13.15	3	0.213333333333333	2.73055941099301	1	1	5	older
211	67	female	13.15	3	0.02	2.48674055933952	1	1	5	older
211	67	female	13.15	3	0.533333333333333	3.73239082889631	0	1	5	older
211	67	female	13.15	3	0.533333333333333	4.20099289575592	0	1	5	older
211	67	female	13.15	3	0.7	2.80890919710509	0	1	5	older
211	67	female	13.15	3	0.533333333333333	3.60121911368333	0	1	5	older
211	67	female	13.15	3	0.7	4.01166287437081	0	1	5	older
211	67	female	13.15	3	0.533333333333333	2.68514465703629	0	1	5	older
211	67	female	13.15	3	0.2	2.46104577067308	1	1	5	older
211	67	female	13.15	3	0.366666666666667	2.48074792604893	0	1	5	older
211	67	female	13.15	3	0.533333333333333	4.016312206164	0	1	5	older
211	67	female	13.15	3	0.2	2.72138119139709	1	1	5	older
211	67	female	13.15	3	0.366666666666667	4.80735157104209	0	1	5	older
211	67	female	13.15	3	0.533333333333333	5.21470392751507	0	1	5	older
211	67	female	13.15	3	0.533333333333333	3.63513611420058	0	1	5	older
211	67	female	13.15	3	0.366666666666667	2.82683215732686	0	1	5	older
211	67	female	13.15	3	0.2	3.0389427584596	1	1	5	older
211	67	female	13.15	3	0.2	2.8291876136791	1	1	5	older
211	67	female	13.15	3	0.2	2.49178533488885	1	1	5	older
211	67	female	13.15	3	0.366666666666667	2.58334324462339	1	1	5	older
211	67	female	13.15	3	0.2	4.23330729245208	0	1	5	older
211	67	female	13.15	3	0.7	2.96787608065642	0	1	5	older
211	67	female	13.15	3	0.366666666666667	3.78633509366773	0	1	5	older
211	67	female	13.15	3	0.7	2.96720473188907	0	1	5	older
211	67	female	13.15	3	0.7	3.48926626774482	0	1	5	older
211	67	female	13.15	3	0.7	3.20936000300571	1	1	5	older
211	67	female	13.15	3	0.7	3.49148437520489	0	1	5	older
211	67	female	13.15	3	0.2	3.25305684073828	0	1	5	older
211	67	female	13.15	3	0.366666666666667	4.36697935895063	1	1	5	older
211	67	female	13.15	3	0.2	2.56689248234034	1	1	5	older
211	67	female	13.15	3	0.366666666666667	3.96701033040881	1	1	5	older
211	67	female	13.15	3	0.7	2.71471630386077	1	1	5	older
211	67	female	13.15	3	0.533333333333333	2.3251939334441	1	1	5	older
211	67	female	13.15	3	0.366666666666667	2.22833798313513	1	1	5	older
211	67	female	13.15	3	0.1	2.90491117001511	1	1	5	older
211	67	female	13.15	3	0.25	2.32789895008318	1	1	5	older
211	67	female	13.15	3	0.25	2.32269448740408	0	1	5	older
211	67	female	13.15	3	0.25	2.23729493515566	1	1	5	older
211	67	female	13.15	3	0.2	2.34809042909183	1	1	5	older
211	67	female	13.15	3	0.25	2.24325043917634	1	1	5	older
211	67	female	13.15	3	0.25	2.20210104412399	1	1	5	older
211	67	female	13.15	3	0.2	2.26196428691037	1	1	5	older
211	67	female	13.15	3	0.25	1.85178133845329	1	1	5	older
211	67	female	13.15	3	0.3	3.03627275838517	0	1	5	older
211	67	female	13.15	3	0.2	2.27118748426437	1	1	5	older
211	67	female	13.15	3	0.25	2.05267854291014	1	1	5	older
211	67	female	13.15	3	0.35	2.487850216683	0	1	5	older
211	67	female	13.15	3	0.2	2.00072447722778	0	1	5	older
211	67	female	13.15	3	0.2	2.06814341247082	1	1	5	older
211	67	female	13.15	3	0.2	2.5682348778937	0	1	5	older
211	67	female	13.15	3	0.2	2.31377436290495	1	1	5	older
211	67	female	13.15	3	0.2	1.92591647873633	1	1	5	older
211	67	female	23.15	1	0.1	2.93851030617952	0	2	5	older
211	67	female	23.15	3	0.4	5.45960738160647	0	2	5	older
211	67	female	23.15	3	0.2	2.34641054784879	1	2	5	older
211	67	female	23.15	3	0.4	2.81180469063111	0	2	5	older
211	67	female	23.15	1	0.3	3.24952924088575	0	2	5	older
211	67	female	23.15	3	0.2	1.97040631691925	1	2	5	older
211	67	female	23.15	1	0.3	1.89701406750828	1	2	5	older
211	67	female	23.15	3	0.3	3.0351123875007	0	2	5	older
211	67	female	23.15	3	0.3	2.60572053166106	1	2	5	older
211	67	female	23.15	1	0.2	1.87154960213229	1	2	5	older
211	67	female	23.15	1	0.3	2.11134670022875	0	2	5	older
211	67	female	23.15	3	0.1	2.93108079303056	0	2	5	older
211	67	female	23.15	3	0.233333333333333	3.24930767156184	0	2	5	older
211	67	female	23.15	3	0.1	3.49323368561454	1	2	5	older
211	67	female	23.15	1	0.1	2.86150865117088	1	2	5	older
211	67	female	23.15	1	0.233333333333333	3.10526592237875	0	2	5	older
211	67	female	23.15	3	0.366666666666667	4.16135343187489	0	2	5	older
211	67	female	23.15	1	0.5	4.3698229319416	0	2	5	older
211	67	female	23.15	3	0.1	4.46765934117138	0	2	5	older
211	67	female	23.15	3	0.233333333333333	6.61344225029461	1	2	5	older
211	67	female	23.15	1	0.1	2.73355331271887	1	2	5	older
211	67	female	23.15	3	0.5	2.95313206571154	0	2	5	older
211	67	female	23.15	3	0.366666666666667	4.82511303341016	0	2	5	older
211	67	female	23.15	1	0.5	4.0194537199568	0	2	5	older
211	67	female	23.15	1	0.5	3.46986477030441	0	2	5	older
211	67	female	23.15	3	0.1	8.01692680432461	0	2	5	older
211	67	female	23.15	1	0.366666666666667	6.11919158021919	1	2	5	older
211	67	female	23.15	1	0.366666666666667	2.95533568342216	0	2	5	older
211	67	female	23.15	3	0.5	3.0756486938335	0	2	5	older
211	67	female	23.15	3	0.233333333333333	2.53764383122325	1	2	5	older
211	67	female	23.15	3	0.1	2.72752596484497	1	2	5	older
211	67	female	23.15	3	0.233333333333333	2.4637257324066	0	2	5	older
211	67	female	23.15	1	0.5	2.62903963914141	0	2	5	older
211	67	female	23.15	1	0.1	2.36881741788238	1	2	5	older
211	67	female	23.15	3	0.366666666666667	2.69292131508701	1	2	5	older
211	67	female	23.15	1	0.233333333333333	2.01937372563407	0	2	5	older
211	67	female	23.15	3	0.366666666666667	2.85700693144463	0	2	5	older
211	67	female	23.15	3	0.5	2.57498308038339	1	2	5	older
211	67	female	23.15	1	0.233333333333333	3.26324449828826	0	2	5	older
211	67	female	23.15	3	0.233333333333333	3.84308278304525	0	2	5	older
211	67	female	23.15	1	0.366666666666667	3.45719819352962	0	2	5	older
211	67	female	23.15	3	0.5	2.55751593713649	1	2	5	older
211	67	female	23.15	1	0.366666666666667	2.59519327525049	0	2	5	older
211	67	female	23.15	1	0.05	2.14096936257556	1	2	5	older
211	67	female	23.15	3	0.05	2.31589225097559	1	2	5	older
211	67	female	33.15	1	0.4	2.1556840967387	1	3	5	older
211	67	female	33.15	1	0.05	2.18732201261446	1	3	5	older
211	67	female	33.15	3	0.283333333333333	2.51062596635893	0	3	5	older
211	67	female	33.15	3	0.166666666666667	1.95675354544073	1	3	5	older
211	67	female	33.15	2	0.05	2.03558420320041	1	3	5	older
211	67	female	33.15	2	0.166666666666667	3.43766508251429	0	3	5	older
211	67	female	33.15	3	0.283333333333333	2.00350345065817	0	3	5	older
211	67	female	33.15	3	0.166666666666667	3.23926883353852	0	3	5	older
211	67	female	33.15	3	0.166666666666667	2.93726088479161	1	3	5	older
211	67	female	33.15	1	0.05	2.39244442805648	0	3	5	older
211	67	female	33.15	1	0.283333333333333	3.91980128805153	0	3	5	older
211	67	female	33.15	1	0.283333333333333	2.9534526464995	0	3	5	older
211	67	female	33.15	1	0.4	4.28553182957694	0	3	5	older
211	67	female	33.15	1	0.4	3.68727884581313	0	3	5	older
211	67	female	33.15	2	0.283333333333333	3.05698405019939	0	3	5	older
211	67	female	33.15	1	0.4	2.51311726216227	1	3	5	older
211	67	female	33.15	2	0.05	4.40975792193785	1	3	5	older
211	67	female	33.15	2	0.283333333333333	3.69712237687781	1	3	5	older
211	67	female	33.15	1	0.166666666666667	3.02041999134235	0	3	5	older
211	67	female	33.15	2	0.4	3.3478655393701	0	3	5	older
211	67	female	33.15	3	0.166666666666667	3.21548787201755	0	3	5	older
211	67	female	33.15	3	0.05	4.48341581295244	1	3	5	older
211	67	female	33.15	1	0.4	4.27138943225145	0	3	5	older
211	67	female	33.15	3	0.166666666666667	3.92980178887956	1	3	5	older
211	67	female	33.15	1	0.166666666666667	3.79536781413481	0	3	5	older
211	67	female	33.15	1	0.166666666666667	3.43565465859137	1	3	5	older
211	67	female	33.15	3	0.4	2.98761113919318	1	3	5	older
211	67	female	33.15	3	0.05	2.81739795580506	1	3	5	older
211	67	female	33.15	3	0.283333333333333	2.98631674028002	0	3	5	older
211	67	female	33.15	3	0.4	3.00767100532539	0	3	5	older
211	67	female	33.15	1	0.166666666666667	2.93731914483942	0	3	5	older
211	67	female	33.15	1	0.4	2.48745960299857	0	3	5	older
211	67	female	33.15	1	0.166666666666667	2.38111511501484	0	3	5	older
211	67	female	33.15	1	0.283333333333333	2.35893192747608	0	3	5	older
211	67	female	33.15	1	0.05	3.31743417982943	0	3	5	older
211	67	female	33.15	1	0.283333333333333	3.24762235675007	0	3	5	older
211	67	female	33.15	3	0.283333333333333	3.28545334446244	1	3	5	older
211	67	female	33.15	1	0.05	2.70127302710898	1	3	5	older
211	67	female	33.15	3	0.05	3.89122247649357	1	3	5	older
211	67	female	33.15	3	0.05	4.38347630691715	1	3	5	older
211	67	female	33.15	1	0.166666666666667	3.15580816334113	0	3	5	older
211	67	female	33.15	2	0.05	2.60532176750712	0	3	5	older
211	67	female	33.15	3	0.05	3.55329132964835	0	3	5	older
211	67	female	33.15	2	0.05	3.18014908535406	0	3	5	older
211	67	female	33.15	3	0.05	3.10688724182546	0	3	5	older
211	67	female	131.1	3	0.416666666666667	1.95117446803488	0	1	10	older
211	67	female	131.1	3	0.233333333333333	2.24319399008527	0	1	10	older
211	67	female	131.1	3	0.416666666666667	2.37354644224979	0	1	10	older
211	67	female	131.1	3	0.233333333333333	2.22061203839257	0	1	10	older
211	67	female	131.1	3	0.233333333333333	2.27275477000512	0	1	10	older
211	67	female	131.1	3	0.416666666666667	2.59323597978801	0	1	10	older
211	67	female	131.1	3	0.233333333333333	1.97946046967991	0	1	10	older
211	67	female	131.1	3	0.6	2.60121307661757	0	1	10	older
211	67	female	131.1	3	0.05	2.29905811953358	1	1	10	older
211	67	female	131.1	3	0.05	2.51117687067017	1	1	10	older
211	67	female	131.1	3	0.05	2.34492053999566	1	1	10	older
211	67	female	131.1	3	0.233333333333333	2.74570913333446	0	1	10	older
211	67	female	131.1	3	0.6	1.95158772193827	0	1	10	older
211	67	female	131.1	3	0.1	3.10753746004775	0	1	10	older
211	67	female	131.1	3	0.433333333333333	4.04358363826759	0	1	10	older
211	67	female	131.1	3	0.266666666666667	4.88121654209681	0	1	10	older
211	67	female	131.1	3	0.1	2.66308795078658	1	1	10	older
211	67	female	131.1	3	0.266666666666667	3.56932461215183	0	1	10	older
211	67	female	131.1	3	0.6	3.28365905629471	1	1	10	older
211	67	female	131.1	3	0.266666666666667	2.83160193357617	0	1	10	older
211	67	female	131.1	3	0.266666666666667	2.92150441301055	1	1	10	older
211	67	female	131.1	3	0.433333333333333	3.81500174780376	0	1	10	older
211	67	female	131.1	3	0.266666666666667	2.82569503015839	0	1	10	older
211	67	female	131.1	3	0.6	2.76726504438557	0	1	10	older
211	67	female	131.1	3	0.1	3.02879977691919	1	1	10	older
211	67	female	131.1	3	0.266666666666667	4.39482644828968	0	1	10	older
211	67	female	131.1	3	0.6	2.85143479681574	0	1	10	older
211	67	female	131.1	3	0.433333333333333	5.26704045664519	0	1	10	older
211	67	female	131.1	3	0.6	3.07710489281453	0	1	10	older
211	67	female	131.1	3	0.1	3.91142965294421	1	1	10	older
211	67	female	131.1	3	0.1	2.4916908510495	0	1	10	older
211	67	female	131.1	3	0.433333333333333	3.76736918813549	0	1	10	older
211	67	female	131.1	3	0.6	3.42120798095129	0	1	10	older
211	67	female	131.1	3	0.433333333333333	2.64297042856924	0	1	10	older
211	67	female	131.1	3	0.6	3.23946715914644	0	1	10	older
211	67	female	131.1	3	0.6	3.65171879180707	0	1	10	older
211	67	female	131.1	3	0.6	4.64514114335179	0	1	10	older
211	67	female	131.1	3	0.433333333333333	2.56556578353047	0	1	10	older
211	67	female	131.1	3	0.1	3.02953481930308	1	1	10	older
211	67	female	131.1	3	0.1	3.6037309365347	1	1	10	older
211	67	female	131.1	3	0.1	2.49946781131439	0	1	10	older
211	67	female	131.1	3	0.433333333333333	2.17744437092915	1	1	10	older
211	67	female	131.1	3	0.266666666666667	3.70306218368933	0	1	10	older
211	67	female	131.1	3	0.266666666666667	2.78525200020522	0	1	10	older
211	67	female	131.1	3	0.433333333333333	2.9095722748898	0	1	10	older
211	67	female	231.1	3	0.2	3.57774182897992	0	2	10	older
211	67	female	231.1	3	0.1	2.49235042720102	0	2	10	older
211	67	female	231.1	1	0.1	3.05347969383001	1	2	10	older
211	67	female	231.1	3	0.05	2.88967451057397	1	2	10	older
211	67	female	231.1	1	0.05	2.38809062261134	0	2	10	older
211	67	female	231.1	1	0.2	1.94546558824368	0	2	10	older
211	67	female	231.1	3	0.15	2.51342124072835	0	2	10	older
211	67	female	231.1	3	0.1	2.44540702644736	0	2	10	older
211	67	female	231.1	1	0.2	2.49715823843144	0	2	10	older
211	67	female	231.1	3	0.05	2.18729967437685	1	2	10	older
211	67	female	231.1	3	0.05	3.8312898047734	1	2	10	older
211	67	female	231.1	1	0.1	2.18944623973221	0	2	10	older
211	67	female	231.1	1	0.2	1.81747342227027	0	2	10	older
211	67	female	231.1	1	0.05	2.45182046014816	0	2	10	older
211	67	female	231.1	3	0.133333333333333	5.31747161108069	0	2	10	older
211	67	female	231.1	3	0.216666666666667	3.36490795831196	0	2	10	older
211	67	female	231.1	1	0.3	3.11371362744831	0	2	10	older
211	67	female	231.1	3	0.3	4.15918483049609	0	2	10	older
211	67	female	231.1	3	0.3	3.17734354780987	0	2	10	older
211	67	female	231.1	1	0.3	2.94385483418591	0	2	10	older
211	67	female	231.1	3	0.133333333333333	3.42367724049836	0	2	10	older
211	67	female	231.1	1	0.3	4.00165150593966	1	2	10	older
211	67	female	231.1	1	0.133333333333333	2.79373985365964	0	2	10	older
211	67	female	231.1	3	0.05	3.59827592549846	1	2	10	older
211	67	female	231.1	1	0.133333333333333	2.58277271897532	0	2	10	older
211	67	female	231.1	1	0.05	3.4930498492904	1	2	10	older
211	67	female	231.1	3	0.133333333333333	3.16316100256518	0	2	10	older
211	67	female	231.1	3	0.133333333333333	3.76172641688026	0	2	10	older
211	67	female	231.1	1	0.216666666666667	4.65888417232782	0	2	10	older
211	67	female	231.1	1	0.216666666666667	3.77949150162749	0	2	10	older
211	67	female	231.1	3	0.05	2.74782068212517	0	2	10	older
211	67	female	231.1	1	0.05	5.78842430445366	0	2	10	older
211	67	female	231.1	3	0.3	5.1929518035613	0	2	10	older
211	67	female	231.1	1	0.133333333333333	2.9278529456351	0	2	10	older
211	67	female	231.1	1	0.216666666666667	2.45188687043265	0	2	10	older
211	67	female	231.1	1	0.05	3.09735070797615	0	2	10	older
211	67	female	231.1	1	0.133333333333333	3.50094846147113	1	2	10	older
211	67	female	231.1	3	0.216666666666667	3.0551906672772	0	2	10	older
211	67	female	231.1	1	0.216666666666667	2.52677275030874	0	2	10	older
211	67	female	231.1	3	0.216666666666667	2.40566462627612	0	2	10	older
211	67	female	231.1	3	0.05	2.50074832444079	1	2	10	older
211	67	female	231.1	1	0.3	2.30939459684305	0	2	10	older
211	67	female	231.1	1	0.05	3.42112285504118	0	2	10	older
211	67	female	231.1	1	0.3	2.17706522764638	0	2	10	older
211	67	female	231.1	3	0.05	2.63084328523837	0	2	10	older
211	67	female	231.1	1	0.216666666666667	2.36576193571091	0	2	10	older
211	67	female	231.1	3	0.1	2.36108815250918	0	2	10	older
211	67	female	331.1	2	0.143333333333333	2.05156164057553	1	3	10	older
211	67	female	331.1	3	0.143333333333333	2.83302341820672	1	3	10	older
211	67	female	331.1	2	0.03	2.25733276503161	1	3	10	older
211	67	female	331.1	1	0.03	1.67371391714551	0	3	10	older
211	67	female	331.1	1	0.0866666666666667	2.60472467751242	0	3	10	older
211	67	female	331.1	2	0.143333333333333	2.44545623031445	0	3	10	older
211	67	female	331.1	1	0.2	2.4158728106413	0	3	10	older
211	67	female	331.1	2	0.0866666666666667	3.25109863933176	0	3	10	older
211	67	female	331.1	3	0.0866666666666667	3.03683000220917	0	3	10	older
211	67	female	331.1	3	0.03	2.90547988470644	1	3	10	older
211	67	female	331.1	3	0.05	3.73123951395974	0	3	10	older
211	67	female	331.1	2	0.2	3.4693938603159	0	3	10	older
211	67	female	331.1	1	0.15	3.27540816739202	0	3	10	older
211	67	female	331.1	2	0.15	2.91701567335986	0	3	10	older
211	67	female	331.1	1	0.05	3.55895764636807	0	3	10	older
211	67	female	331.1	2	0.05	2.24890075693838	0	3	10	older
211	67	female	331.1	3	0.05	3.18716443888843	1	3	10	older
211	67	female	331.1	1	0.15	4.7491531164851	0	3	10	older
211	67	female	331.1	2	0.2	3.98350788210519	1	3	10	older
211	67	female	331.1	1	0.1	2.9250528414268	0	3	10	older
211	67	female	331.1	1	0.15	4.18406880856492	1	3	10	older
211	67	female	331.1	3	0.05	4.20139467879198	0	3	10	older
211	67	female	331.1	1	0.15	2.85176232084632	0	3	10	older
211	67	female	331.1	1	0.1	2.99314222019166	1	3	10	older
211	67	female	331.1	1	0.2	2.88962349528447	0	3	10	older
211	67	female	331.1	3	0.15	5.16885961848311	0	3	10	older
211	67	female	331.1	1	0.2	7.09603004669771	0	3	10	older
211	67	female	331.1	1	0.2	3.95395072479732	0	3	10	older
211	67	female	331.1	2	0.05	2.62897081370465	0	3	10	older
211	67	female	331.1	1	0.1	2.01285856333561	0	3	10	older
211	67	female	331.1	2	0.1	2.24181174836121	0	3	10	older
211	67	female	331.1	3	0.05	2.81887105945498	1	3	10	older
211	67	female	331.1	2	0.1	2.79728224477731	1	3	10	older
211	67	female	331.1	1	0.2	2.64748150622472	1	3	10	older
211	67	female	331.1	2	0.2	2.8309263586998	0	3	10	older
211	67	female	331.1	1	0.1	2.79740751907229	1	3	10	older
211	67	female	331.1	2	0.15	2.7331962059252	0	3	10	older
211	67	female	331.1	1	0.1	3.01491517270915	1	3	10	older
211	67	female	331.1	1	0.2	2.29280588193797	0	3	10	older
211	67	female	331.1	2	0.05	2.87364847282879	0	3	10	older
211	67	female	331.1	2	0.15	3.2634038834367	0	3	10	older
211	67	female	331.1	2	0.1	4.19678398547694	0	3	10	older
211	67	female	331.1	1	0.25	2.10139510128647	0	3	10	older
211	67	female	331.1	1	0.2	2.74444129830226	0	3	10	older
212	76	female	13.15	3	1.1	3.10737505625002	0	1	5	older
212	76	female	13.15	3	1.1	3.92091728467494	0	1	5	older
212	76	female	13.15	3	0.9	2.7235392278526	0	1	5	older
212	76	female	13.15	3	0.5	4.37522511603311	0	1	5	older
212	76	female	13.15	3	0.5	5.69508237019181	1	1	5	older
212	76	female	13.15	3	1.1	2.9256043499335602	0	1	5	older
212	76	female	13.15	3	0.5	2.78303208155558	0	1	5	older
212	76	female	13.15	3	0.7	4.027312485734	0	1	5	older
212	76	female	13.15	3	0.7	2.97756354720332	1	1	5	older
212	76	female	13.15	3	0.9	3.12495992728509	0	1	5	older
212	76	female	13.15	3	0.7	3.21933816606179	0	1	5	older
212	76	female	13.15	3	0.5	3.06959930970334	0	1	5	older
212	76	female	13.15	3	1.1	3.21925515308976	0	1	5	older
212	76	female	13.15	3	0.9	3.89954581321217	0	1	5	older
212	76	female	13.15	3	0.7	2.75884903525002	0	1	5	older
212	76	female	13.15	3	0.7	3.47126663359813	0	1	5	older
212	76	female	13.15	3	0.7	5.02932924893685	0	1	5	older
212	76	female	13.15	3	0.5	2.89771862165071	0	1	5	older
212	76	female	13.15	3	0.5	4.22332912916318	0	1	5	older
212	76	female	13.15	3	1.1	4.53771537332796	0	1	5	older
212	76	female	13.15	3	1.1	3.82983239809982	0	1	5	older
212	76	female	13.15	3	0.9	2.5574824300129	0	1	5	older
212	76	female	13.15	3	0.9	2.26365594100207	1	1	5	older
212	76	female	13.15	3	0.7	2.97486698278226	1	1	5	older
212	76	female	13.15	3	0.7	3.30290479119867	1	1	5	older
212	76	female	13.15	3	0.5	4.0455297648441	1	1	5	older
212	76	female	13.15	3	0.9	2.90754736121744	1	1	5	older
212	76	female	13.15	3	0.9	3.70649892208166	0	1	5	older
212	76	female	13.15	3	0.5	2.99707069736905	1	1	5	older
212	76	female	13.15	3	0.5	2.95961251342669	1	1	5	older
212	76	female	13.15	3	1.1	4.61175814294256	0	1	5	older
212	76	female	13.15	3	0.9	3.31536217522807	0	1	5	older
212	76	female	13.15	3	1.1	2.53341499809176	0	1	5	older
212	76	female	13.15	3	0.9	3.05660309595987	1	1	5	older
212	76	female	13.15	3	1.1	3.16520312218927	0	1	5	older
212	76	female	13.15	3	0.5	2.40575911011547	0	1	5	older
212	76	female	13.15	3	1.1	3.04048197041266	0	1	5	older
212	76	female	13.15	3	0.7	2.8388916826807	1	1	5	older
212	76	female	13.15	3	0.9	3.35763118928298	0	1	5	older
212	76	female	13.15	3	0.7	3.19290048652329	0	1	5	older
212	76	female	13.15	3	0.2	2.49319715984166	0	1	5	older
212	76	female	13.15	3	0.15	2.4708814532496	1	1	5	older
212	76	female	13.15	3	0.15	2.5113863653969	1	1	5	older
212	76	female	13.15	3	0.2	2.63115964038298	1	1	5	older
212	76	female	13.15	3	0.25	3.05589129705913	1	1	5	older
212	76	female	13.15	3	0.25	2.77115880721249	1	1	5	older
212	76	female	13.15	3	0.25	3.29376883269288	1	1	5	older
212	76	female	13.15	3	0.25	3.1187916083727	1	1	5	older
212	76	female	13.15	3	0.35	3.25969576789066	1	1	5	older
212	76	female	13.15	3	0.35	3.59316172078252	1	1	5	older
212	76	female	23.15	3	0.7	4.56125665386207	0	2	5	older
212	76	female	23.15	1	0.3	3.1532658522483	0	2	5	older
212	76	female	23.15	3	0.7	3.62359066563658	0	2	5	older
212	76	female	23.15	3	0.5	3.15328064374626	0	2	5	older
212	76	female	23.15	3	0.3	4.56898169289343	1	2	5	older
212	76	female	23.15	1	0.9	2.65923252515495	1	2	5	older
212	76	female	23.15	3	0.7	4.4337109469343	1	2	5	older
212	76	female	23.15	3	0.5	2.90972290560603	0	2	5	older
212	76	female	23.15	1	0.7	3.74186517857015	1	2	5	older
212	76	female	23.15	3	0.7	3.20138984895311	1	2	5	older
212	76	female	23.15	1	0.3	2.25902411714196	1	2	5	older
212	76	female	23.15	1	0.7	2.79158151545562	0	2	5	older
212	76	female	23.15	1	0.9	2.20368342287838	0	2	5	older
212	76	female	23.15	3	0.7	2.76917494740337	0	2	5	older
212	76	female	23.15	3	0.9	3.66297052521259	0	2	5	older
212	76	female	23.15	1	0.9	2.40369525598362	0	2	5	older
212	76	female	23.15	3	0.5	3.96350989839993	1	2	5	older
212	76	female	23.15	3	0.9	3.26607901509851	0	2	5	older
212	76	female	23.15	3	0.3	5.36956725153141	0	2	5	older
212	76	female	23.15	1	0.5	2.46493077930063	1	2	5	older
212	76	female	23.15	3	0.5	5.55741752870381	0	2	5	older
212	76	female	23.15	1	0.5	4.01758155063726	0	2	5	older
212	76	female	23.15	3	0.5	3.01754532661289	0	2	5	older
212	76	female	23.15	1	0.5	3.84721622685902	0	2	5	older
212	76	female	23.15	1	0.7	2.9063788400963	1	2	5	older
212	76	female	23.15	1	0.9	2.93524231063202	0	2	5	older
212	76	female	23.15	1	0.3	3.01927531766705	0	2	5	older
212	76	female	23.15	1	0.3	2.43132741702721	1	2	5	older
212	76	female	23.15	3	0.9	3.81091811181977	0	2	5	older
212	76	female	23.15	3	0.3	3.40958585869521	0	2	5	older
212	76	female	23.15	3	0.3	2.7151579328347	1	2	5	older
212	76	female	23.15	3	0.9	3.21146853337996	1	2	5	older
212	76	female	23.15	1	0.5	3.26308511337265	0	2	5	older
212	76	female	23.15	3	0.5	2.70480032498017	1	2	5	older
212	76	female	23.15	1	0.3	2.44736281270161	0	2	5	older
212	76	female	23.15	3	0.3	3.44879546621814	1	2	5	older
212	76	female	23.15	3	0.7	2.63943981006742	0	2	5	older
212	76	female	23.15	3	0.7	2.74948305543512	1	2	5	older
212	76	female	23.15	1	0.9	2.64735321328044	0	2	5	older
212	76	female	23.15	1	0.9	3.62896296521649	1	2	5	older
212	76	female	23.15	3	0.15	2.95726490556262	1	2	5	older
212	76	female	23.15	1	0.1	3.36362140765414	0	2	5	older
212	76	female	23.15	3	0.1	3.93325150758028	1	2	5	older
212	76	female	23.15	3	0.1	3.97892586607486	1	2	5	older
212	76	female	23.15	1	0.1	2.30162639077753	0	2	5	older
212	76	female	23.15	3	0.15	2.78367143287323	1	2	5	older
212	76	female	23.15	3	0.1	2.79467805149034	1	2	5	older
212	76	female	23.15	1	0.1	2.92894418933429	0	2	5	older
